Y_LT1,DEG1,F,Y15-24,PC,EU27_2020	3.7 	3.3 
Y_LT1,DEG1,F,Y15-24,PC,EU28	: 	3.5 
Y_LT1,DEG1,F,Y15-24,PC,FI	0.6 	3.0 
Y_LT1,DEG1,F,Y15-24,PC,FR	0.8 	4.3 
Y_LT1,DEG1,F,Y15-24,PC,HR	0 u	0 
Y_LT1,DEG1,F,Y15-24,PC,HU	5.2 	6.9 
Y_LT1,DEG1,F,Y15-24,PC,IE	2.8 	0 
Y_LT1,DEG1,F,Y15-24,PC,IS	0 u	2.1 u
Y_LT1,DEG1,F,Y15-24,PC,IT	3.7 	1.4 
Y_LT1,DEG1,F,Y15-24,PC,LT	3.7 	0.8 
Y_LT1,DEG1,F,Y15-24,PC,LU	16.3 u	6.7 u
Y_LT1,DEG1,F,Y15-24,PC,LV	5.8 	4.9 
Y_LT1,DEG1,F,Y15-24,PC,MT	2.0 	0 
Y_LT1,DEG1,F,Y15-24,PC,NL	1.6 	1.5 
Y_LT1,DEG1,F,Y15-24,PC,NO	0.8 	0 
Y_LT1,DEG1,F,Y15-24,PC,PL	0.6 	2.4 
Y_LT1,DEG1,F,Y15-24,PC,PT	4.0 	1.7 
Y_LT1,DEG1,F,Y15-24,PC,RO	0 	0.4 
Y_LT1,DEG1,F,Y15-24,PC,RS	0 	: 
Y_LT1,DEG1,F,Y15-24,PC,SE	6.6 	2.8 
Y_LT1,DEG1,F,Y15-24,PC,SI	2.5 	2.4 
Y_LT1,DEG1,F,Y15-24,PC,SK	7.9 u	3.6 
Y_LT1,DEG1,F,Y15-24,PC,TR	0 	0 
Y_LT1,DEG1,F,Y15-24,PC,UK	: 	5.0 
Y_LT1,DEG1,F,Y15-29,PC,AT	9.0 	: 
Y_LT1,DEG1,F,Y15-29,PC,BE	0.9 	: 
Y_LT1,DEG1,F,Y15-29,PC,BG	0.4 	: 
Y_LT1,DEG1,F,Y15-29,PC,CY	1.0 	: 
Y_LT1,DEG1,F,Y15-29,PC,CZ	1.5 	: 
Y_LT1,DEG1,F,Y15-29,PC,DE	10.0 	: 
Y_LT1,DEG1,F,Y15-29,PC,DK	4.9 	: 
Y_LT1,DEG1,F,Y15-29,PC,EE	8.4 	: 
Y_LT1,DEG1,F,Y15-29,PC,EL	3.3 	: 
Y_LT1,DEG1,F,Y15-29,PC,ES	2.6 	: 
Y_LT1,DEG1,F,Y15-29,PC,EU27_2020	4.3 	: 
Y_LT1,DEG1,F,Y15-29,PC,FI	1.7 	: 
Y_LT1,DEG1,F,Y15-29,PC,FR	1.3 	: 
Y_LT1,DEG1,F,Y15-29,PC,HR	3.0 	: 
Y_LT1,DEG1,F,Y15-29,PC,HU	6.5 	: 
Y_LT1,DEG1,F,Y15-29,PC,IE	3.1 	: 
Y_LT1,DEG1,F,Y15-29,PC,IS	2.7 	: 
Y_LT1,DEG1,F,Y15-29,PC,IT	4.0 	: 
Y_LT1,DEG1,F,Y15-29,PC,LT	2.2 	: 
Y_LT1,DEG1,F,Y15-29,PC,LU	11.3 	: 
Y_LT1,DEG1,F,Y15-29,PC,LV	6.5 	: 
Y_LT1,DEG1,F,Y15-29,PC,MT	1.8 	: 
Y_LT1,DEG1,F,Y15-29,PC,NL	2.6 	: 
Y_LT1,DEG1,F,Y15-29,PC,NO	1.7 	: 
Y_LT1,DEG1,F,Y15-29,PC,PL	3.6 	: 
Y_LT1,DEG1,F,Y15-29,PC,PT	3.9 	: 
Y_LT1,DEG1,F,Y15-29,PC,RO	1.0 	: 
Y_LT1,DEG1,F,Y15-29,PC,RS	0 	: 
Y_LT1,DEG1,F,Y15-29,PC,SE	7.2 	: 
Y_LT1,DEG1,F,Y15-29,PC,SI	1.5 	: 
Y_LT1,DEG1,F,Y15-29,PC,SK	6.7 	: 
Y_LT1,DEG1,F,Y15-29,PC,TR	0 	: 
Y_LT1,DEG1,F,Y15-44,PC,AT	: 	11.3 
Y_LT1,DEG1,F,Y15-44,PC,BE	: 	2.0 u
Y_LT1,DEG1,F,Y15-44,PC,BG	: 	2.1 
Y_LT1,DEG1,F,Y15-44,PC,CY	: 	0.8 
Y_LT1,DEG1,F,Y15-44,PC,CZ	: 	5.4 
Y_LT1,DEG1,F,Y15-44,PC,DE	: 	6.8 
Y_LT1,DEG1,F,Y15-44,PC,DK	: 	4.3 
Y_LT1,DEG1,F,Y15-44,PC,EE	: 	1.9 
Y_LT1,DEG1,F,Y15-44,PC,EL	: 	6.7 
Y_LT1,DEG1,F,Y15-44,PC,ES	: 	1.3 
Y_LT1,DEG1,F,Y15-44,PC,EU27_2020	: 	4.1 
Y_LT1,DEG1,F,Y15-44,PC,EU28	: 	4.0 
Y_LT1,DEG1,F,Y15-44,PC,FI	: 	2.7 
Y_LT1,DEG1,F,Y15-44,PC,FR	: 	5.6 
Y_LT1,DEG1,F,Y15-44,PC,HR	: 	1.9 
Y_LT1,DEG1,F,Y15-44,PC,HU	: 	5.5 
Y_LT1,DEG1,F,Y15-44,PC,IE	: 	4.0 
Y_LT1,DEG1,F,Y15-44,PC,IS	: 	1.4 
Y_LT1,DEG1,F,Y15-44,PC,IT	: 	2.8 
Y_LT1,DEG1,F,Y15-44,PC,LT	: 	3.2 
Y_LT1,DEG1,F,Y15-44,PC,LU	: 	12.4 
Y_LT1,DEG1,F,Y15-44,PC,LV	: 	6.6 
Y_LT1,DEG1,F,Y15-44,PC,MT	: 	1.7 
Y_LT1,DEG1,F,Y15-44,PC,NL	: 	2.8 
Y_LT1,DEG1,F,Y15-44,PC,NO	: 	1.0 
Y_LT1,DEG1,F,Y15-44,PC,PL	: 	3.4 
Y_LT1,DEG1,F,Y15-44,PC,PT	: 	4.5 
Y_LT1,DEG1,F,Y15-44,PC,RO	: 	0.6 
Y_LT1,DEG1,F,Y15-44,PC,SE	: 	3.8 
Y_LT1,DEG1,F,Y15-44,PC,SI	: 	1.3 
Y_LT1,DEG1,F,Y15-44,PC,SK	: 	3.5 
Y_LT1,DEG1,F,Y15-44,PC,TR	: 	0 
Y_LT1,DEG1,F,Y15-44,PC,UK	: 	3.8 
Y_LT1,DEG1,F,Y15-64,PC,AT	21.1 	16.2 
Y_LT1,DEG1,F,Y15-64,PC,BE	7.3 	4.2 u
Y_LT1,DEG1,F,Y15-64,PC,BG	1.6 	3.6 
Y_LT1,DEG1,F,Y15-64,PC,CY	1.9 	1.3 
Y_LT1,DEG1,F,Y15-64,PC,CZ	9.1 	10.5 
Y_LT1,DEG1,F,Y15-64,PC,DE	16.0 	15.2 
Y_LT1,DEG1,F,Y15-64,PC,DK	12.0 	10.2 
Y_LT1,DEG1,F,Y15-64,PC,EE	11.9 	3.1 
Y_LT1,DEG1,F,Y15-64,PC,EL	4.6 	7.4 
Y_LT1,DEG1,F,Y15-64,PC,ES	8.8 	3.9 
Y_LT1,DEG1,F,Y15-64,PC,EU27_2020	9.2 	8.1 
Y_LT1,DEG1,F,Y15-64,PC,EU28	: 	8.1 
Y_LT1,DEG1,F,Y15-64,PC,FI	4.0 	3.3 
Y_LT1,DEG1,F,Y15-64,PC,FR	5.5 	10.6 
Y_LT1,DEG1,F,Y15-64,PC,HR	8.0 	6.4 
Y_LT1,DEG1,F,Y15-64,PC,HU	7.6 	6.8 
Y_LT1,DEG1,F,Y15-64,PC,IE	7.5 	5.1 
Y_LT1,DEG1,F,Y15-64,PC,IS	2.1 	1.5 
Y_LT1,DEG1,F,Y15-64,PC,IT	10.8 	8.2 
Y_LT1,DEG1,F,Y15-64,PC,LT	11.6 	8.7 
Y_LT1,DEG1,F,Y15-64,PC,LU	13.7 	14.4 
Y_LT1,DEG1,F,Y15-64,PC,LV	11.6 	10.2 
Y_LT1,DEG1,F,Y15-64,PC,MT	6.8 	5.0 
Y_LT1,DEG1,F,Y15-64,PC,NL	10.4 	3.3 
Y_LT1,DEG1,F,Y15-64,PC,NO	2.3 	1.4 
Y_LT1,DEG1,F,Y15-64,PC,PL	4.6 	3.8 
Y_LT1,DEG1,F,Y15-64,PC,PT	12.6 	12.0 
Y_LT1,DEG1,F,Y15-64,PC,RO	1.5 	1.4 
Y_LT1,DEG1,F,Y15-64,PC,RS	0 	: 
Y_LT1,DEG1,F,Y15-64,PC,SE	7.1 	6.4 
Y_LT1,DEG1,F,Y15-64,PC,SI	12.8 	13.3 
Y_LT1,DEG1,F,Y15-64,PC,SK	12.7 	5.7 
Y_LT1,DEG1,F,Y15-64,PC,TR	0 	0 
Y_LT1,DEG1,F,Y15-64,PC,UK	: 	7.9 
Y_LT1,DEG1,F,Y25-34,PC,AT	12.0 	12.8 
Y_LT1,DEG1,F,Y25-34,PC,BE	1.3 	3.0 u
Y_LT1,DEG1,F,Y25-34,PC,BG	0.4 	0 
Y_LT1,DEG1,F,Y25-34,PC,CY	1.5 	1.0 
Y_LT1,DEG1,F,Y25-34,PC,CZ	2.7 	3.4 
Y_LT1,DEG1,F,Y25-34,PC,DE	8.9 	5.9 
Y_LT1,DEG1,F,Y25-34,PC,DK	2.7 	2.8 
Y_LT1,DEG1,F,Y25-34,PC,EE	7.3 	3.0 
Y_LT1,DEG1,F,Y25-34,PC,EL	3.4 	7.5 
Y_LT1,DEG1,F,Y25-34,PC,ES	3.4 	1.0 
Y_LT1,DEG1,F,Y25-34,PC,EU27_2020	4.9 	4.3 
Y_LT1,DEG1,F,Y25-34,PC,EU28	: 	4.2 
Y_LT1,DEG1,F,Y25-34,PC,FI	4.8 	2.8 
Y_LT1,DEG1,F,Y25-34,PC,FR	1.8 	6.4 
Y_LT1,DEG1,F,Y25-34,PC,HR	7.6 	1.4 u
Y_LT1,DEG1,F,Y25-34,PC,HU	7.7 	3.8 
Y_LT1,DEG1,F,Y25-34,PC,IE	4.8 	7.5 
Y_LT1,DEG1,F,Y25-34,PC,IS	3.4 	1.4 
Y_LT1,DEG1,F,Y25-34,PC,IT	5.3 	2.2 
Y_LT1,DEG1,F,Y25-34,PC,LT	3.5 	4.5 
Y_LT1,DEG1,F,Y25-34,PC,LU	3.4 	10.9 
Y_LT1,DEG1,F,Y25-34,PC,LV	5.7 	7.1 
Y_LT1,DEG1,F,Y25-34,PC,MT	3.1 	1.8 
Y_LT1,DEG1,F,Y25-34,PC,NL	5.1 	3.2 
Y_LT1,DEG1,F,Y25-34,PC,NO	2.5 	0.8 
Y_LT1,DEG1,F,Y25-34,PC,PL	6.6 	5.1 
Y_LT1,DEG1,F,Y25-34,PC,PT	3.8 	5.5 
Y_LT1,DEG1,F,Y25-34,PC,RO	1.6 	0.7 
Y_LT1,DEG1,F,Y25-34,PC,RS	0 	: 
Y_LT1,DEG1,F,Y25-34,PC,SE	6.2 	6.7 
Y_LT1,DEG1,F,Y25-34,PC,SI	1.8 	1.8 
Y_LT1,DEG1,F,Y25-34,PC,SK	6.0 	1.9 
Y_LT1,DEG1,F,Y25-34,PC,TR	0 	0 
Y_LT1,DEG1,F,Y25-34,PC,UK	: 	4.1 
Y_LT1,DEG1,F,Y35-44,PC,AT	16.6 	15.5 
Y_LT1,DEG1,F,Y35-44,PC,BE	1.7 	1.4 u
Y_LT1,DEG1,F,Y35-44,PC,BG	1.9 	3.3 
Y_LT1,DEG1,F,Y35-44,PC,CY	1.1 	0.7 
Y_LT1,DEG1,F,Y35-44,PC,CZ	4.0 	6.4 
Y_LT1,DEG1,F,Y35-44,PC,DE	6.6 	8.7 
Y_LT1,DEG1,F,Y35-44,PC,DK	3.6 	5.8 
Y_LT1,DEG1,F,Y35-44,PC,EE	9.3 	1.4 
Y_LT1,DEG1,F,Y35-44,PC,EL	7.6 	4.4 
Y_LT1,DEG1,F,Y35-44,PC,ES	3.9 	1.6 
Y_LT1,DEG1,F,Y35-44,PC,EU27_2020	4.8 	4.5 
Y_LT1,DEG1,F,Y35-44,PC,EU28	: 	4.2 
Y_LT1,DEG1,F,Y35-44,PC,FI	3.5 	2.2 
Y_LT1,DEG1,F,Y35-44,PC,FR	2.7 	5.9 
Y_LT1,DEG1,F,Y35-44,PC,HR	1.8 	4.1 
Y_LT1,DEG1,F,Y35-44,PC,HU	7.0 	6.1 
Y_LT1,DEG1,F,Y35-44,PC,IE	6.2 	2.8 
Y_LT1,DEG1,F,Y35-44,PC,IS	1.2 	1.0 
Y_LT1,DEG1,F,Y35-44,PC,IT	5.2 	4.0 
Y_LT1,DEG1,F,Y35-44,PC,LT	5.3 	3.8 
Y_LT1,DEG1,F,Y35-44,PC,LU	12.9 	16.3 
Y_LT1,DEG1,F,Y35-44,PC,LV	5.8 	7.0 
Y_LT1,DEG1,F,Y35-44,PC,MT	2.8 	3.3 
Y_LT1,DEG1,F,Y35-44,PC,NL	4.6 	3.6 
Y_LT1,DEG1,F,Y35-44,PC,NO	0 	2.4 
Y_LT1,DEG1,F,Y35-44,PC,PL	5.0 	1.7 
Y_LT1,DEG1,F,Y35-44,PC,PT	6.7 	5.8 
Y_LT1,DEG1,F,Y35-44,PC,RO	0.4 	0.6 
Y_LT1,DEG1,F,Y35-44,PC,RS	0 	: 
Y_LT1,DEG1,F,Y35-44,PC,SE	5.9 	2.5 
Y_LT1,DEG1,F,Y35-44,PC,SI	3.6 	0 
Y_LT1,DEG1,F,Y35-44,PC,SK	8.0 	5.1 
Y_LT1,DEG1,F,Y35-44,PC,TR	0 	0 
Y_LT1,DEG1,F,Y35-44,PC,UK	: 	2.7 
Y_LT1,DEG1,F,Y45-54,PC,AT	31.3 	22.4 
Y_LT1,DEG1,F,Y45-54,PC,BE	11.3 	4.8 u
Y_LT1,DEG1,F,Y45-54,PC,BG	2.2 	5.3 
Y_LT1,DEG1,F,Y45-54,PC,CY	2.1 	1.5 
Y_LT1,DEG1,F,Y45-54,PC,CZ	13.0 	10.6 
Y_LT1,DEG1,F,Y45-54,PC,DE	25.6 	22.5 
Y_LT1,DEG1,F,Y45-54,PC,DK	19.5 	19.9 
Y_LT1,DEG1,F,Y45-54,PC,EE	10.8 	3.1 
Y_LT1,DEG1,F,Y45-54,PC,EL	4.3 	9.6 
Y_LT1,DEG1,F,Y45-54,PC,ES	10.6 	5.3 
Y_LT1,DEG1,F,Y45-54,PC,EU27_2020	12.0 	11.5 
Y_LT1,DEG1,F,Y45-54,PC,EU28	: 	10.5 
Y_LT1,DEG1,F,Y45-54,PC,FI	5.8 	3.0 
Y_LT1,DEG1,F,Y45-54,PC,FR	8.0 	14.1 
Y_LT1,DEG1,F,Y45-54,PC,HR	10.6 	13.6 
Y_LT1,DEG1,F,Y45-54,PC,HU	6.0 	4.9 
Y_LT1,DEG1,F,Y45-54,PC,IE	4.9 	6.1 
Y_LT1,DEG1,F,Y45-54,PC,IS	3.1 	2.0 
Y_LT1,DEG1,F,Y45-54,PC,IT	13.8 	10.7 
Y_LT1,DEG1,F,Y45-54,PC,LT	17.8 	12.6 
Y_LT1,DEG1,F,Y45-54,PC,LU	15.3 	15.8 
Y_LT1,DEG1,F,Y45-54,PC,LV	14.8 	10.0 
Y_LT1,DEG1,F,Y45-54,PC,MT	3.0 	6.9 
Y_LT1,DEG1,F,Y45-54,PC,NL	3.9 	4.4 
Y_LT1,DEG1,F,Y45-54,PC,NO	3.1 	1.5 
Y_LT1,DEG1,F,Y45-54,PC,PL	4.5 	5.0 
Y_LT1,DEG1,F,Y45-54,PC,PT	15.8 	16.8 
Y_LT1,DEG1,F,Y45-54,PC,RO	1.6 	2.7 
Y_LT1,DEG1,F,Y45-54,PC,RS	0 	: 
Y_LT1,DEG1,F,Y45-54,PC,SE	6.4 	8.0 
Y_LT1,DEG1,F,Y45-54,PC,SI	18.5 	25.0 
Y_LT1,DEG1,F,Y45-54,PC,SK	14.9 	3.3 
Y_LT1,DEG1,F,Y45-54,PC,TR	0 	0 
Y_LT1,DEG1,F,Y45-54,PC,UK	: 	5.5 
Y_LT1,DEG1,F,Y45-64,PC,AT	33.7 	24.4 
Y_LT1,DEG1,F,Y45-64,PC,BE	16.3 	7.6 u
Y_LT1,DEG1,F,Y45-64,PC,BG	2.2 	5.6 
Y_LT1,DEG1,F,Y45-64,PC,CY	2.9 	2.1 
Y_LT1,DEG1,F,Y45-64,PC,CZ	17.9 	18.1 
Y_LT1,DEG1,F,Y45-64,PC,DE	27.2 	27.0 
Y_LT1,DEG1,F,Y45-64,PC,DK	27.6 	21.8 
Y_LT1,DEG1,F,Y45-64,PC,EE	16.9 	5.0 
Y_LT1,DEG1,F,Y45-64,PC,EL	4.0 	8.4 
Y_LT1,DEG1,F,Y45-64,PC,ES	15.5 	7.7 
Y_LT1,DEG1,F,Y45-64,PC,EU27_2020	15.7 	13.8 
Y_LT1,DEG1,F,Y45-64,PC,EU28	: 	13.8 
Y_LT1,DEG1,F,Y45-64,PC,FI	5.3 	4.5 
Y_LT1,DEG1,F,Y45-64,PC,FR	11.2 	17.8 
Y_LT1,DEG1,F,Y45-64,PC,HR	12.0 	12.7 
Y_LT1,DEG1,F,Y45-64,PC,HU	8.8 	8.7 
Y_LT1,DEG1,F,Y45-64,PC,IE	13.2 	7.5 
Y_LT1,DEG1,F,Y45-64,PC,IS	2.6 	1.5 
Y_LT1,DEG1,F,Y45-64,PC,IT	16.9 	14.0 
Y_LT1,DEG1,F,Y45-64,PC,LT	21.3 	16.5 
Y_LT1,DEG1,F,Y45-64,PC,LU	20.7 	18.1 
Y_LT1,DEG1,F,Y45-64,PC,LV	18.9 	14.5 
Y_LT1,DEG1,F,Y45-64,PC,MT	14.3 	9.8 
Y_LT1,DEG1,F,Y45-64,PC,NL	19.9 	4.0 
Y_LT1,DEG1,F,Y45-64,PC,NO	4.6 	2.2 
Y_LT1,DEG1,F,Y45-64,PC,PL	4.2 	4.4 
Y_LT1,DEG1,F,Y45-64,PC,PT	21.7 	21.7 
Y_LT1,DEG1,F,Y45-64,PC,RO	2.6 	2.5 
Y_LT1,DEG1,F,Y45-64,PC,RS	0 	: 
Y_LT1,DEG1,F,Y45-64,PC,SE	8.8 	9.4 
Y_LT1,DEG1,F,Y45-64,PC,SI	26.6 	28.1 
Y_LT1,DEG1,F,Y45-64,PC,SK	19.7 	9.7 
Y_LT1,DEG1,F,Y45-64,PC,TR	0 	0 
Y_LT1,DEG1,F,Y45-64,PC,UK	: 	14.0 
Y_LT1,DEG1,F,Y50-74,PC,AT	39.2 	28.1 
Y_LT1,DEG1,F,Y50-74,PC,BE	19.5 	8.1 u
Y_LT1,DEG1,F,Y50-74,PC,BG	2.5 	3.4 
Y_LT1,DEG1,F,Y50-74,PC,CY	2.6 	2.6 
Y_LT1,DEG1,F,Y50-74,PC,CZ	22.6 	22.4 
Y_LT1,DEG1,F,Y50-74,PC,DE	29.9 	31.6 
Y_LT1,DEG1,F,Y50-74,PC,DK	36.6 	25.6 
Y_LT1,DEG1,F,Y50-74,PC,EE	16.5 	5.0 
Y_LT1,DEG1,F,Y50-74,PC,EL	4.9 	8.2 
Y_LT1,DEG1,F,Y50-74,PC,ES	17.4 	8.3 
Y_LT1,DEG1,F,Y50-74,PC,EU27_2020	18.8 	16.2 
Y_LT1,DEG1,F,Y50-74,PC,EU28	: 	17.5 
Y_LT1,DEG1,F,Y50-74,PC,FI	4.9 	4.7 
Y_LT1,DEG1,F,Y50-74,PC,FR	16.1 	22.3 
Y_LT1,DEG1,F,Y50-74,PC,HR	17.7 	18.2 
Y_LT1,DEG1,F,Y50-74,PC,HU	11.2 	9.6 
Y_LT1,DEG1,F,Y50-74,PC,IE	18.5 	11.4 
Y_LT1,DEG1,F,Y50-74,PC,IS	2.5 	1.8 
Y_LT1,DEG1,F,Y50-74,PC,IT	20.4 	16.5 
Y_LT1,DEG1,F,Y50-74,PC,LT	25.0 	19.1 
Y_LT1,DEG1,F,Y50-74,PC,LU	27.0 	16.6 
Y_LT1,DEG1,F,Y50-74,PC,LV	24.1 	19.4 
Y_LT1,DEG1,F,Y50-74,PC,MT	20.1 	10.2 
Y_LT1,DEG1,F,Y50-74,PC,NL	30.3 	4.5 
Y_LT1,DEG1,F,Y50-74,PC,NO	5.5 	2.3 
Y_LT1,DEG1,F,Y50-74,PC,PL	4.6 	4.0 
Y_LT1,DEG1,F,Y50-74,PC,PT	24.2 	26.2 
Y_LT1,DEG1,F,Y50-74,PC,RO	4.1 	2.7 
Y_LT1,DEG1,F,Y50-74,PC,RS	0 	: 
Y_LT1,DEG1,F,Y50-74,PC,SE	11.8 	11.9 
Y_LT1,DEG1,F,Y50-74,PC,SI	32.7 	35.8 
Y_LT1,DEG1,F,Y50-74,PC,SK	26.7 	11.6 
Y_LT1,DEG1,F,Y50-74,PC,TR	0 	0 
Y_LT1,DEG1,F,Y50-74,PC,UK	: 	25.1 
Y_LT1,DEG1,F,Y55-64,PC,AT	36.6 	27.0 
Y_LT1,DEG1,F,Y55-64,PC,BE	21.8 	10.5 u
Y_LT1,DEG1,F,Y55-64,PC,BG	2.2 	5.8 
Y_LT1,DEG1,F,Y55-64,PC,CY	3.7 	2.8 
Y_LT1,DEG1,F,Y55-64,PC,CZ	23.5 	25.1 
Y_LT1,DEG1,F,Y55-64,PC,DE	28.8 	32.4 
Y_LT1,DEG1,F,Y55-64,PC,DK	36.8 	24.0 
Y_LT1,DEG1,F,Y55-64,PC,EE	22.1 	6.8 
Y_LT1,DEG1,F,Y55-64,PC,EL	3.7 	7.1 
Y_LT1,DEG1,F,Y55-64,PC,ES	21.1 	10.7 
Y_LT1,DEG1,F,Y55-64,PC,EU27_2020	19.6 	16.3 
Y_LT1,DEG1,F,Y55-64,PC,EU28	: 	17.6 
Y_LT1,DEG1,F,Y55-64,PC,FI	4.8 	6.2 
Y_LT1,DEG1,F,Y55-64,PC,FR	14.9 	22.1 
Y_LT1,DEG1,F,Y55-64,PC,HR	13.8 	11.9 
Y_LT1,DEG1,F,Y55-64,PC,HU	11.6 	11.6 
Y_LT1,DEG1,F,Y55-64,PC,IE	22.7 	9.2 
Y_LT1,DEG1,F,Y55-64,PC,IS	2.1 	1.0 
Y_LT1,DEG1,F,Y55-64,PC,IT	20.8 	17.8 
Y_LT1,DEG1,F,Y55-64,PC,LT	24.4 	20.4 
Y_LT1,DEG1,F,Y55-64,PC,LU	27.9 	20.8 
Y_LT1,DEG1,F,Y55-64,PC,LV	22.4 	18.8 
Y_LT1,DEG1,F,Y55-64,PC,MT	24.7 	12.7 
Y_LT1,DEG1,F,Y55-64,PC,NL	37.5 	3.5 
Y_LT1,DEG1,F,Y55-64,PC,NO	6.7 	3.0 
Y_LT1,DEG1,F,Y55-64,PC,PL	4.0 	4.0 
Y_LT1,DEG1,F,Y55-64,PC,PT	28.1 	27.4 
Y_LT1,DEG1,F,Y55-64,PC,RO	3.6 	2.4 
Y_LT1,DEG1,F,Y55-64,PC,RS	0 	: 
Y_LT1,DEG1,F,Y55-64,PC,SE	11.9 	11.1 
Y_LT1,DEG1,F,Y55-64,PC,SI	34.5 	31.2 
Y_LT1,DEG1,F,Y55-64,PC,SK	24.6 	15.3 
Y_LT1,DEG1,F,Y55-64,PC,TR	0 	0 
Y_LT1,DEG1,F,Y55-64,PC,UK	: 	25.0 
Y_LT1,DEG1,F,Y65-74,PC,AT	44.0 	29.6 
Y_LT1,DEG1,F,Y65-74,PC,BE	19.9 	7.2 u
Y_LT1,DEG1,F,Y65-74,PC,BG	2.4 	0.5 
Y_LT1,DEG1,F,Y65-74,PC,CY	1.8 	2.2 
Y_LT1,DEG1,F,Y65-74,PC,CZ	21.6 	23.0 
Y_LT1,DEG1,F,Y65-74,PC,DE	29.0 	30.0 
Y_LT1,DEG1,F,Y65-74,PC,DK	39.0 	21.5 
Y_LT1,DEG1,F,Y65-74,PC,EE	11.7 	3.6 
Y_LT1,DEG1,F,Y65-74,PC,EL	5.2 	9.2 
Y_LT1,DEG1,F,Y65-74,PC,ES	12.7 	6.4 
Y_LT1,DEG1,F,Y65-74,PC,EU27_2020	18.7 	15.9 
Y_LT1,DEG1,F,Y65-74,PC,EU28	: 	19.7 
Y_LT1,DEG1,F,Y65-74,PC,FI	6.3 	5.9 
Y_LT1,DEG1,F,Y65-74,PC,FR	19.6 	22.5 
Y_LT1,DEG1,F,Y65-74,PC,HR	21.0 	24.3 
Y_LT1,DEG1,F,Y65-74,PC,HU	13.6 	8.0 
Y_LT1,DEG1,F,Y65-74,PC,IE	22.4 	19.9 u
Y_LT1,DEG1,F,Y65-74,PC,IS	2.4 	2.8 
Y_LT1,DEG1,F,Y65-74,PC,IT	19.9 	16.0 
Y_LT1,DEG1,F,Y65-74,PC,LT	22.9 	17.4 
Y_LT1,DEG1,F,Y65-74,PC,LU	28.1 u	12.0 u
Y_LT1,DEG1,F,Y65-74,PC,LV	26.8 	24.5 
Y_LT1,DEG1,F,Y65-74,PC,MT	22.8 	11.9 
Y_LT1,DEG1,F,Y65-74,PC,NL	41.0 	4.4 
Y_LT1,DEG1,F,Y65-74,PC,NO	5.2 	2.2 
Y_LT1,DEG1,F,Y65-74,PC,PL	5.8 	4.1 
Y_LT1,DEG1,F,Y65-74,PC,PT	19.8 	22.4 
Y_LT1,DEG1,F,Y65-74,PC,RO	5.9 	2.8 
Y_LT1,DEG1,F,Y65-74,PC,RS	0 	: 
Y_LT1,DEG1,F,Y65-74,PC,SE	17.9 	15.8 
Y_LT1,DEG1,F,Y65-74,PC,SI	30.0 	36.8 
Y_LT1,DEG1,F,Y65-74,PC,SK	31.4 	10.7 
Y_LT1,DEG1,F,Y65-74,PC,TR	0 	0 
Y_LT1,DEG1,F,Y65-74,PC,UK	: 	40.4 
Y_LT1,DEG1,F,Y_GE65,PC,AT	43.0 	31.6 
Y_LT1,DEG1,F,Y_GE65,PC,BE	13.9 	5.9 u
Y_LT1,DEG1,F,Y_GE65,PC,BG	2.7 	0.8 
Y_LT1,DEG1,F,Y_GE65,PC,CY	1.6 	2.5 
Y_LT1,DEG1,F,Y_GE65,PC,CZ	19.5 	18.1 
Y_LT1,DEG1,F,Y_GE65,PC,DE	24.0 	28.8 
Y_LT1,DEG1,F,Y_GE65,PC,DK	24.4 	19.0 
Y_LT1,DEG1,F,Y_GE65,PC,EE	9.7 	4.1 
Y_LT1,DEG1,F,Y_GE65,PC,EL	4.4 	12.2 
Y_LT1,DEG1,F,Y_GE65,PC,ES	9.4 	5.4 
Y_LT1,DEG1,F,Y_GE65,PC,EU27_2020	15.6 	14.4 
Y_LT1,DEG1,F,Y_GE65,PC,EU28	: 	16.5 
Y_LT1,DEG1,F,Y_GE65,PC,FI	5.9 	6.2 
Y_LT1,DEG1,F,Y_GE65,PC,FR	14.0 	15.0 
Y_LT1,DEG1,F,Y_GE65,PC,HR	13.6 	17.2 
Y_LT1,DEG1,F,Y_GE65,PC,HU	9.9 	8.4 
Y_LT1,DEG1,F,Y_GE65,PC,IE	18.9 	15.1 u
Y_LT1,DEG1,F,Y_GE65,PC,IS	5.3 	4.6 
Y_LT1,DEG1,F,Y_GE65,PC,IT	16.1 	12.6 
Y_LT1,DEG1,F,Y_GE65,PC,LT	20.0 	14.4 
Y_LT1,DEG1,F,Y_GE65,PC,LU	18.5 	9.5 u
Y_LT1,DEG1,F,Y_GE65,PC,LV	20.7 	21.6 
Y_LT1,DEG1,F,Y_GE65,PC,MT	15.1 	11.8 
Y_LT1,DEG1,F,Y_GE65,PC,NL	31.1 	8.1 
Y_LT1,DEG1,F,Y_GE65,PC,NO	3.7 	4.9 
Y_LT1,DEG1,F,Y_GE65,PC,PL	5.0 	5.3 
Y_LT1,DEG1,F,Y_GE65,PC,PT	19.3 	19.6 
Y_LT1,DEG1,F,Y_GE65,PC,RO	6.4 	1.8 
Y_LT1,DEG1,F,Y_GE65,PC,RS	0 	: 
Y_LT1,DEG1,F,Y_GE65,PC,SE	13.0 	11.0 
Y_LT1,DEG1,F,Y_GE65,PC,SI	20.7 	19.9 
